gene_name,logFC,logCPM,PValue,FDR,Condition
ENSG00000178927,0.0824808724774713,7.23803325903431,0.509494714739905,0.987830370220361,CMS PostHem Vs. Control
ENSG00000101849,0.119792737630082,5.99838958119368,0.509552538959462,0.987830370220361,CMS PostHem Vs. Control
ENSG00000058063,0.0718928926424399,7.38281962337736,0.509841340635216,0.987830370220361,CMS PostHem Vs. Control
ENSG00000160883,-0.118106594961591,6.4550204368582,0.510418024979101,0.987830370220361,CMS PostHem Vs. Control
ENSG00000104824,0.0748316732463619,6.68580860893827,0.511153349590007,0.987830370220361,CMS PostHem Vs. Control
ENSG00000128585,0.0614306160192348,7.28141319959121,0.511529999427064,0.987830370220361,CMS PostHem Vs. Control
ENSG00000153179,0.0981460401538817,7.50688790107207,0.51355732427403,0.987830370220361,CMS PostHem Vs. Control
ENSG00000170871,0.0873693723291474,6.91198222584706,0.513573763177581,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100266,0.128451310756618,6.61791463682165,0.513786174592025,0.987830370220361,CMS PostHem Vs. Control
ENSG00000143970,0.0810716219879667,6.40104000103501,0.516523657536833,0.987830370220361,CMS PostHem Vs. Control
ENSG00000166441,0.159768583620329,7.56104076827306,0.516805226071811,0.987830370220361,CMS PostHem Vs. Control
ENSG00000172757,0.0967545460221949,8.36562236091242,0.516941479170817,0.987830370220361,CMS PostHem Vs. Control
ENSG00000158869,0.155872064568749,5.95856069548881,0.517556124136598,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100605,0.0969446937180088,6.63204196861813,0.517618456370019,0.987830370220361,CMS PostHem Vs. Control
ENSG00000182774,0.204940095390778,6.60757346024465,0.518267195067414,0.987830370220361,CMS PostHem Vs. Control
ENSG00000147138,0.153596920686836,6.03766162469238,0.518462438784354,0.987830370220361,CMS PostHem Vs. Control
ENSG00000153147,0.0950867047727446,6.43341443003262,0.518551728506593,0.987830370220361,CMS PostHem Vs. Control
ENSG00000197448,-0.0838427284148605,6.38082081347793,0.518980490845489,0.987830370220361,CMS PostHem Vs. Control
ENSG00000213402,0.16525855093201,6.18599423960528,0.519391546030342,0.987830370220361,CMS PostHem Vs. Control
ENSG00000181274,0.152436490336188,7.27742221843929,0.51951677606734,0.987830370220361,CMS PostHem Vs. Control
ENSG00000160014,-0.0820837097481001,6.80902126748197,0.519558022834548,0.987830370220361,CMS PostHem Vs. Control
ENSG00000275052,0.0745591417141003,6.69685953261816,0.520440529449561,0.987830370220361,CMS PostHem Vs. Control
ENSG00000129128,0.101741597998716,7.18523944855256,0.521057570677299,0.987830370220361,CMS PostHem Vs. Control
ENSG00000131469,0.225694888102945,5.56592989900273,0.521090627087574,0.987830370220361,CMS PostHem Vs. Control
ENSG00000092010,0.103305481935011,7.0388172898338,0.521319227857887,0.987830370220361,CMS PostHem Vs. Control
ENSG00000134516,0.0798913480198065,8.64366446999394,0.521575242504962,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198918,0.260150253410599,5.82456586033436,0.521856651013907,0.987830370220361,CMS PostHem Vs. Control
ENSG00000101745,0.0809829965683384,7.28772994109421,0.522076234180553,0.987830370220361,CMS PostHem Vs. Control
ENSG00000077147,0.0857030927778287,6.63054894878084,0.522193917249869,0.987830370220361,CMS PostHem Vs. Control
ENSG00000239264,-0.317698952959093,6.12399362958672,0.522856049330186,0.987830370220361,CMS PostHem Vs. Control
ENSG00000111885,-0.0789859395645751,6.53565626546137,0.523056254329502,0.987830370220361,CMS PostHem Vs. Control
ENSG00000170004,0.0899786921995231,6.94119932992685,0.524799201876676,0.987830370220361,CMS PostHem Vs. Control
ENSG00000114353,0.0878965532697078,8.40666305542967,0.525604650168155,0.987830370220361,CMS PostHem Vs. Control
ENSG00000166912,0.0839631166554625,6.42144478386044,0.526913024127963,0.987830370220361,CMS PostHem Vs. Control
ENSG00000248323,0.170250150679387,7.09738436772676,0.527103521385591,0.987830370220361,CMS PostHem Vs. Control
ENSG00000110422,0.0739592233458626,8.02056957981309,0.527880565257083,0.987830370220361,CMS PostHem Vs. Control
ENSG00000132294,0.0940496330287347,6.25637601736874,0.528179426422727,0.987830370220361,CMS PostHem Vs. Control
ENSG00000082258,0.0926651744208846,6.26543602253693,0.528903173712743,0.987830370220361,CMS PostHem Vs. Control
ENSG00000214176,-0.0907336993837509,6.3675398751702,0.529187720808959,0.987830370220361,CMS PostHem Vs. Control
ENSG00000204287,0.154797706945942,8.64658607284995,0.529997887351056,0.987830370220361,CMS PostHem Vs. Control
ENSG00000116209,0.0729797128555778,6.44877997608056,0.530089519572408,0.987830370220361,CMS PostHem Vs. Control
ENSG00000137776,0.089699646492239,6.29834666808674,0.530517492567799,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100100,-0.104546239067362,6.53624544276127,0.530649839333884,0.987830370220361,CMS PostHem Vs. Control
ENSG00000180776,0.110505624234268,6.30914204984927,0.530656740699397,0.987830370220361,CMS PostHem Vs. Control
ENSG00000115760,0.0967519665174391,8.49901682791166,0.531358165674143,0.987830370220361,CMS PostHem Vs. Control
ENSG00000047410,0.0659114759643586,7.64407312992539,0.531481903290897,0.987830370220361,CMS PostHem Vs. Control
ENSG00000174130,0.121405922292744,6.74743740776241,0.531696144364161,0.987830370220361,CMS PostHem Vs. Control
ENSG00000267322,0.203839738978359,6.25077108826954,0.532104817948061,0.987830370220361,CMS PostHem Vs. Control
ENSG00000114933,0.0778583335143543,6.50312566211309,0.532589262447418,0.987830370220361,CMS PostHem Vs. Control
ENSG00000091592,-0.0940240478075303,7.59627445106872,0.532611366519843,0.987830370220361,CMS PostHem Vs. Control
ENSG00000132475,0.11664985538575,8.80611100487806,0.532782053599769,0.987830370220361,CMS PostHem Vs. Control
ENSG00000130703,0.0722751203718032,6.52299528813096,0.533508281731605,0.987830370220361,CMS PostHem Vs. Control
ENSG00000106799,0.0787135662166146,6.93947230933324,0.533992547527679,0.987830370220361,CMS PostHem Vs. Control
ENSG00000182866,0.140734434532026,6.70357631677902,0.534055564836484,0.987830370220361,CMS PostHem Vs. Control
ENSG00000076108,-0.102840772482348,6.68999512904298,0.534766899939036,0.987830370220361,CMS PostHem Vs. Control
ENSG00000138688,0.0866349043209532,8.2944930327858,0.535753394192655,0.987830370220361,CMS PostHem Vs. Control
ENSG00000147140,0.0829229858900953,6.8559480626059,0.535831506564698,0.987830370220361,CMS PostHem Vs. Control
ENSG00000213064,0.0914756981728335,7.48320704876366,0.536168595582004,0.987830370220361,CMS PostHem Vs. Control
ENSG00000186529,0.172811545558477,7.15007497661955,0.537127202219645,0.987830370220361,CMS PostHem Vs. Control
ENSG00000043143,0.0933947887046166,6.50288329813706,0.537677025304479,0.987830370220361,CMS PostHem Vs. Control
ENSG00000104133,0.0709410977212836,7.55173127606859,0.538418670669886,0.987830370220361,CMS PostHem Vs. Control
ENSG00000163162,0.117494889592532,8.37073974739508,0.539024636564816,0.987830370220361,CMS PostHem Vs. Control
ENSG00000177885,0.0781952775503818,7.43566916002836,0.539131503395361,0.987830370220361,CMS PostHem Vs. Control
ENSG00000127084,-0.0807160329447527,7.52064106252542,0.539187791231238,0.987830370220361,CMS PostHem Vs. Control
ENSG00000103335,-0.12528156360362,6.42845230972833,0.539246888345009,0.987830370220361,CMS PostHem Vs. Control
ENSG00000197471,0.143660209915206,7.03521363500173,0.539263248769878,0.987830370220361,CMS PostHem Vs. Control
ENSG00000180644,0.184349278415781,8.70593373028128,0.539269593980655,0.987830370220361,CMS PostHem Vs. Control
ENSG00000275066,0.0828627478421536,6.63960342168363,0.539833805209851,0.987830370220361,CMS PostHem Vs. Control
ENSG00000162521,0.0973623227093182,6.30624582485156,0.54026627326784,0.987830370220361,CMS PostHem Vs. Control
ENSG00000167895,-0.112092303535454,6.94664779642449,0.54071657637547,0.987830370220361,CMS PostHem Vs. Control
ENSG00000169905,0.0519498889032624,6.51365750019865,0.540726958795596,0.987830370220361,CMS PostHem Vs. Control
ENSG00000197343,0.0727675410972569,6.55967030469122,0.541069667754248,0.987830370220361,CMS PostHem Vs. Control
ENSG00000093072,-0.110560271556032,6.24044431404547,0.541229622014506,0.987830370220361,CMS PostHem Vs. Control
ENSG00000141664,-0.157182965523567,5.81738886548928,0.541264007942023,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100599,-0.109515166897043,6.13485479958174,0.541405014983365,0.987830370220361,CMS PostHem Vs. Control
ENSG00000140563,0.105917932218446,7.66047845452539,0.54181354214117,0.987830370220361,CMS PostHem Vs. Control
ENSG00000171862,0.113500482865444,8.63815813729524,0.541827983116191,0.987830370220361,CMS PostHem Vs. Control
ENSG00000184432,0.0692262150205028,6.37370668395213,0.542064099028801,0.987830370220361,CMS PostHem Vs. Control
ENSG00000113263,0.116920231330044,7.04017964725431,0.543198238983685,0.987830370220361,CMS PostHem Vs. Control
ENSG00000133318,0.117383125724139,6.96859384469697,0.54334742877826,0.987830370220361,CMS PostHem Vs. Control
ENSG00000113532,0.0869855336675808,7.45196855451224,0.544010336625245,0.987830370220361,CMS PostHem Vs. Control
ENSG00000170581,-0.152591509950836,6.88586690960335,0.545125767061298,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198189,0.100176353730921,6.84560865436755,0.545547785361353,0.987830370220361,CMS PostHem Vs. Control
ENSG00000097033,0.0657267304496289,6.77618269367166,0.545706080969348,0.987830370220361,CMS PostHem Vs. Control
ENSG00000144746,0.0996098054088322,6.74694187477715,0.545753260067284,0.987830370220361,CMS PostHem Vs. Control
ENSG00000168300,-0.0776228017831793,6.84499796489559,0.546730235933907,0.987830370220361,CMS PostHem Vs. Control
ENSG00000104517,0.0612714722153192,7.24498765576429,0.547184456347055,0.987830370220361,CMS PostHem Vs. Control
ENSG00000012232,0.108944094962181,6.29929425769342,0.547207317308693,0.987830370220361,CMS PostHem Vs. Control
ENSG00000072110,-0.132861088319289,7.6762123269605,0.54749609070138,0.987830370220361,CMS PostHem Vs. Control
ENSG00000116741,0.152727683795923,8.62011201253627,0.547946321365463,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100523,0.115930947219291,6.13240718955581,0.547949419437359,0.987830370220361,CMS PostHem Vs. Control
ENSG00000179456,0.0959984331496819,6.36121086982059,0.55013348959118,0.987830370220361,CMS PostHem Vs. Control
ENSG00000182022,0.136207157619907,7.85484160481091,0.55024936668239,0.987830370220361,CMS PostHem Vs. Control
ENSG00000183283,0.082108406617088,7.94502002053702,0.550532288657992,0.987830370220361,CMS PostHem Vs. Control
ENSG00000065413,0.0728925890052184,8.69119933837187,0.55083311758813,0.987830370220361,CMS PostHem Vs. Control
ENSG00000103994,0.0705515976602969,7.67193310045715,0.551156389644878,0.987830370220361,CMS PostHem Vs. Control
ENSG00000101096,0.149392352240409,6.22526840320009,0.55151874805228,0.987830370220361,CMS PostHem Vs. Control
ENSG00000229644,0.203359847505387,5.72815266525157,0.552886927132896,0.987830370220361,CMS PostHem Vs. Control
ENSG00000049618,0.0994238852647346,7.19394005410249,0.55293365261715,0.987830370220361,CMS PostHem Vs. Control
ENSG00000241553,0.0688900585375939,7.25414565004133,0.553070791120941,0.987830370220361,CMS PostHem Vs. Control
ENSG00000130741,0.0812114580409128,6.96803508448497,0.553206696364233,0.987830370220361,CMS PostHem Vs. Control
ENSG00000087365,0.0594817870194079,6.46095236845242,0.553742921357645,0.987830370220361,CMS PostHem Vs. Control
ENSG00000260916,0.0939143701211674,7.33859320004713,0.55399170518998,0.987830370220361,CMS PostHem Vs. Control
ENSG00000133858,0.0810817512842851,6.42942706623961,0.554218035886414,0.987830370220361,CMS PostHem Vs. Control
ENSG00000089737,0.0863737416213472,6.43590527593792,0.554334497007055,0.987830370220361,CMS PostHem Vs. Control
ENSG00000188647,0.0728111835331753,6.91005647571922,0.55438666423142,0.987830370220361,CMS PostHem Vs. Control
ENSG00000140678,-0.16444995764549,7.88009661956516,0.5544522961335,0.987830370220361,CMS PostHem Vs. Control
ENSG00000237094,-0.204198833141237,5.83820970674082,0.554843600498501,0.987830370220361,CMS PostHem Vs. Control
ENSG00000153207,0.0882939998933605,7.4275147965609,0.554859613715968,0.987830370220361,CMS PostHem Vs. Control
ENSG00000108669,0.0845352630913305,8.08251299421335,0.555813041345145,0.987830370220361,CMS PostHem Vs. Control
ENSG00000221944,0.071042160340158,7.01758344257202,0.556646540530072,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100650,0.0730521857382822,7.31914444745148,0.557021631444915,0.987830370220361,CMS PostHem Vs. Control
ENSG00000140396,0.0657810381713566,7.54853069043078,0.557109570377904,0.987830370220361,CMS PostHem Vs. Control
ENSG00000172869,0.0891201582027426,6.28987998173499,0.557212437054404,0.987830370220361,CMS PostHem Vs. Control
ENSG00000085224,0.069152506851893,7.1258164671098,0.557732190923295,0.987830370220361,CMS PostHem Vs. Control
ENSG00000142875,0.116817555698987,6.47485733763783,0.558420174148722,0.987830370220361,CMS PostHem Vs. Control
ENSG00000185507,-0.174365920839856,5.39886170360822,0.558598087964475,0.987830370220361,CMS PostHem Vs. Control
ENSG00000169896,0.0852235070690262,7.71914216026893,0.560595492434568,0.987830370220361,CMS PostHem Vs. Control
ENSG00000185811,0.0795994043100659,8.47674165588301,0.560793160425052,0.987830370220361,CMS PostHem Vs. Control
ENSG00000197324,-0.113975813454156,8.44504770874093,0.560934849913789,0.987830370220361,CMS PostHem Vs. Control
ENSG00000121858,0.152446567935737,6.88983004435237,0.561425734999668,0.987830370220361,CMS PostHem Vs. Control
ENSG00000160796,-0.126723637093415,8.1727083087615,0.561607410708524,0.987830370220361,CMS PostHem Vs. Control
ENSG00000168329,0.151620571900066,7.50328214534585,0.56177038488037,0.987830370220361,CMS PostHem Vs. Control
ENSG00000112343,0.0695933923400115,6.6656737631571,0.561795498603813,0.987830370220361,CMS PostHem Vs. Control
ENSG00000133048,-0.253550267113587,5.96274192606822,0.561802269344872,0.987830370220361,CMS PostHem Vs. Control
ENSG00000059804,0.123817737136414,7.88366011401211,0.561855850569761,0.987830370220361,CMS PostHem Vs. Control
ENSG00000196504,0.0642587568865959,6.55570325203524,0.563218974354181,0.987830370220361,CMS PostHem Vs. Control
ENSG00000146592,-0.186053213958835,6.88637326926753,0.563294098852532,0.987830370220361,CMS PostHem Vs. Control
ENSG00000155657,-0.10655682292643,7.75784270941116,0.56377624832258,0.987830370220361,CMS PostHem Vs. Control
ENSG00000168298,0.117157828900296,6.96332018716063,0.564470083309372,0.987830370220361,CMS PostHem Vs. Control
ENSG00000071082,0.204194718321118,6.10242267692875,0.564511168315463,0.987830370220361,CMS PostHem Vs. Control
ENSG00000153914,0.0888558548773851,6.22221180358155,0.564819141704645,0.987830370220361,CMS PostHem Vs. Control
ENSG00000111605,-0.0819160146090456,6.37196570089181,0.564873897362804,0.987830370220361,CMS PostHem Vs. Control
ENSG00000214425,-0.148135036989548,6.21353156169968,0.564900260256025,0.987830370220361,CMS PostHem Vs. Control
ENSG00000133872,0.0850916753982572,7.8151725452473,0.565115766501919,0.987830370220361,CMS PostHem Vs. Control
ENSG00000101126,0.0704828165003737,6.37118954738439,0.565422282211304,0.987830370220361,CMS PostHem Vs. Control
ENSG00000197217,0.0674219285926279,6.34589535175435,0.565905764620006,0.987830370220361,CMS PostHem Vs. Control
ENSG00000162511,0.0875251647626002,9.33764514750684,0.566049971849441,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100129,0.103665953592951,7.00733552570322,0.566389806168419,0.987830370220361,CMS PostHem Vs. Control
ENSG00000089127,-0.250520850743376,5.55670358774536,0.566833909970797,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198162,0.0920466648891426,6.38533150025905,0.567000686763141,0.987830370220361,CMS PostHem Vs. Control
ENSG00000145779,0.0920403125257689,6.4997745568551,0.56717853930818,0.987830370220361,CMS PostHem Vs. Control
ENSG00000112739,0.0813064355291918,6.43865618386093,0.567508281807334,0.987830370220361,CMS PostHem Vs. Control
ENSG00000115053,0.0974843336218156,6.61323251827686,0.567572483317553,0.987830370220361,CMS PostHem Vs. Control
ENSG00000136280,0.0697983373082551,6.4322152973176,0.567625069671987,0.987830370220361,CMS PostHem Vs. Control
ENSG00000197969,0.115744265444738,6.51971912119374,0.567932893212207,0.987830370220361,CMS PostHem Vs. Control
ENSG00000170525,-0.171256629288701,5.72522668039429,0.568139997155405,0.987830370220361,CMS PostHem Vs. Control
ENSG00000189403,0.0951712066161542,7.03478157172257,0.568283530522476,0.987830370220361,CMS PostHem Vs. Control
ENSG00000135387,0.0622921248065735,6.72620503875925,0.568363812298181,0.987830370220361,CMS PostHem Vs. Control
ENSG00000162924,0.0718678107691148,6.68308111551678,0.568396536057542,0.987830370220361,CMS PostHem Vs. Control
ENSG00000112096,0.11637141105528,10.7070680482202,0.568810779279747,0.987830370220361,CMS PostHem Vs. Control
ENSG00000148700,0.0804205613766328,7.68449279794868,0.568900866911858,0.987830370220361,CMS PostHem Vs. Control
ENSG00000135655,-0.0845374391153909,8.340386920204,0.569096743019034,0.987830370220361,CMS PostHem Vs. Control
ENSG00000110344,0.0661426926560789,6.35181241651687,0.569164360452255,0.987830370220361,CMS PostHem Vs. Control
ENSG00000064666,0.0988547361528445,8.19525088993032,0.569191440632547,0.987830370220361,CMS PostHem Vs. Control
ENSG00000184922,-0.091525487497584,7.72235404696373,0.569882925422705,0.987830370220361,CMS PostHem Vs. Control
ENSG00000167208,0.068828321736545,6.39050125135258,0.571491599701434,0.987830370220361,CMS PostHem Vs. Control
ENSG00000142669,-0.0840492474845775,7.82764126135608,0.571699013744131,0.987830370220361,CMS PostHem Vs. Control
ENSG00000006652,0.122250726906744,6.1928150555391,0.571750176097732,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100354,0.0739407983220565,7.97438776575012,0.57264637012292,0.987830370220361,CMS PostHem Vs. Control
ENSG00000118217,0.0740125171614825,6.6627202608395,0.573136915358959,0.987830370220361,CMS PostHem Vs. Control
ENSG00000112576,0.0670303755475332,7.20274326970066,0.573304204769688,0.987830370220361,CMS PostHem Vs. Control
ENSG00000172575,0.115517939005986,6.49524099261798,0.573646588192756,0.987830370220361,CMS PostHem Vs. Control
ENSG00000119707,0.0681334557451199,6.91315088138461,0.574195170014416,0.987830370220361,CMS PostHem Vs. Control
ENSG00000165671,0.060426932768395,7.35312770726715,0.574207672045188,0.987830370220361,CMS PostHem Vs. Control
ENSG00000142512,-0.15775250544743,5.83553845455237,0.57430618121615,0.987830370220361,CMS PostHem Vs. Control
ENSG00000085514,0.118702767541632,6.31005090092141,0.574319429733467,0.987830370220361,CMS PostHem Vs. Control
ENSG00000113749,-0.172544013541147,5.87674572038075,0.574943733732351,0.987830370220361,CMS PostHem Vs. Control
ENSG00000266094,0.0685079450474683,8.13846788500571,0.576002424977578,0.987830370220361,CMS PostHem Vs. Control
ENSG00000066654,0.0984973285386659,6.14766616217936,0.576351191936954,0.987830370220361,CMS PostHem Vs. Control
ENSG00000101972,0.0681363316648687,7.78301324235651,0.576422243881865,0.987830370220361,CMS PostHem Vs. Control
ENSG00000096968,-0.0690283754787885,6.8982629178183,0.577236033547244,0.987830370220361,CMS PostHem Vs. Control
ENSG00000111530,0.0985678380127761,6.21985947291222,0.577441426318084,0.987830370220361,CMS PostHem Vs. Control
ENSG00000070756,-0.0753683895094583,8.43835022634273,0.577539540399693,0.987830370220361,CMS PostHem Vs. Control
ENSG00000169018,0.0946523243029717,6.10254313361755,0.577801975157438,0.987830370220361,CMS PostHem Vs. Control
ENSG00000137628,-0.190185545337931,6.10713638814625,0.577841557709842,0.987830370220361,CMS PostHem Vs. Control
ENSG00000005893,0.0876817822744812,7.76921647878929,0.57794857791425,0.987830370220361,CMS PostHem Vs. Control
ENSG00000134539,0.144899951405044,7.57472341598779,0.578398970623545,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100697,0.0757286970815868,7.74113139286503,0.578550570473966,0.987830370220361,CMS PostHem Vs. Control
ENSG00000068831,-0.0751884898391269,6.92128811152183,0.578700020552798,0.987830370220361,CMS PostHem Vs. Control
ENSG00000286219,0.109107073489995,6.35792722457597,0.578758043469787,0.987830370220361,CMS PostHem Vs. Control
ENSG00000152818,0.0907271339919419,9.04490114680108,0.578912734375571,0.987830370220361,CMS PostHem Vs. Control
ENSG00000181722,0.0909385745582159,6.83957339325058,0.579194799939914,0.987830370220361,CMS PostHem Vs. Control
ENSG00000173442,-0.0798695699595598,7.32246614875759,0.579813371265976,0.987830370220361,CMS PostHem Vs. Control
ENSG00000196565,-0.536240820789721,8.71622534207903,0.580660308712325,0.987830370220361,CMS PostHem Vs. Control
ENSG00000166710,0.11648916022002,11.6807316528749,0.581498918323242,0.987830370220361,CMS PostHem Vs. Control
ENSG00000092531,0.074690013454676,6.77927350040177,0.581639187614229,0.987830370220361,CMS PostHem Vs. Control
ENSG00000163694,0.118560687926169,6.43456524115044,0.581662247454574,0.987830370220361,CMS PostHem Vs. Control
ENSG00000115956,0.0721083720987435,8.33969140899906,0.582293325517971,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198034,0.1296733710373,8.19120752198813,0.583717498497065,0.987830370220361,CMS PostHem Vs. Control
ENSG00000231389,0.126114804791089,7.66141421835616,0.583756897369907,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100034,0.100092869229133,7.21362552109083,0.584020417994403,0.987830370220361,CMS PostHem Vs. Control
ENSG00000154845,0.0929700088344715,6.826326546593,0.584813630236169,0.987830370220361,CMS PostHem Vs. Control
ENSG00000131171,-0.0744358659339733,6.59470638372917,0.585349977349929,0.987830370220361,CMS PostHem Vs. Control
ENSG00000075292,0.0581363305887336,7.18999702822802,0.58564425304062,0.987830370220361,CMS PostHem Vs. Control
ENSG00000166750,0.101031794048317,7.89988769172089,0.586626850746796,0.987830370220361,CMS PostHem Vs. Control
ENSG00000137497,-0.0808881944272768,7.34401865024322,0.587253416757636,0.987830370220361,CMS PostHem Vs. Control
ENSG00000120733,0.0567110878296768,7.02280306439062,0.587401173633946,0.987830370220361,CMS PostHem Vs. Control
ENSG00000177200,0.0774249068701764,6.51818114702523,0.587591945681077,0.987830370220361,CMS PostHem Vs. Control
ENSG00000089820,-0.0717183289397061,7.11616829480307,0.589056460180687,0.987830370220361,CMS PostHem Vs. Control
ENSG00000140443,-0.139793138879193,6.31095572649411,0.589276217729556,0.987830370220361,CMS PostHem Vs. Control
ENSG00000119682,0.0557114634356381,6.49576396536588,0.589585930005471,0.987830370220361,CMS PostHem Vs. Control
ENSG00000100201,0.0683605965917815,9.75221281686346,0.589995984604729,0.987830370220361,CMS PostHem Vs. Control
ENSG00000130255,0.14826439440359,6.03151401228043,0.590245716200705,0.987830370220361,CMS PostHem Vs. Control
ENSG00000105778,-0.069716993767512,6.33700652277241,0.590257468602404,0.987830370220361,CMS PostHem Vs. Control
ENSG00000105373,0.1290905186336,6.86538087410339,0.590563712923948,0.987830370220361,CMS PostHem Vs. Control
ENSG00000183878,0.0604686276821468,6.65088395872673,0.591608488244519,0.987830370220361,CMS PostHem Vs. Control
ENSG00000129968,0.103688861872607,6.75298963978602,0.591950094679763,0.987830370220361,CMS PostHem Vs. Control
ENSG00000163320,0.0675602931835284,6.64358127993868,0.593108543549426,0.987830370220361,CMS PostHem Vs. Control
ENSG00000121741,0.0589155131089584,6.68905124621484,0.59316954684266,0.987830370220361,CMS PostHem Vs. Control
ENSG00000007237,0.0885187489301924,6.44992699787873,0.593677288724047,0.987830370220361,CMS PostHem Vs. Control
ENSG00000108424,0.0635572567610799,7.7104766048433,0.594812091584955,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198053,-0.118262322575945,6.78301489907289,0.594921496263593,0.987830370220361,CMS PostHem Vs. Control
ENSG00000158769,-0.0874122588600225,6.61536364515153,0.596858681213103,0.987830370220361,CMS PostHem Vs. Control
ENSG00000142102,-0.115505918816588,6.43294880609426,0.598339267839004,0.987830370220361,CMS PostHem Vs. Control
ENSG00000170006,-0.131272159221994,8.22949718173747,0.599457208405984,0.987830370220361,CMS PostHem Vs. Control
ENSG00000115762,0.0494440072712631,6.54956996303537,0.599600029531113,0.987830370220361,CMS PostHem Vs. Control
ENSG00000018280,0.133049948315642,7.41890451989939,0.600878944546972,0.987830370220361,CMS PostHem Vs. Control
ENSG00000127481,-0.0889411456288729,7.82080858286422,0.601371272009523,0.987830370220361,CMS PostHem Vs. Control
ENSG00000167984,0.114053968945533,6.39885716593087,0.601802335233048,0.987830370220361,CMS PostHem Vs. Control
ENSG00000142347,0.0848163844445139,9.36731754529387,0.602543598753695,0.987830370220361,CMS PostHem Vs. Control
ENSG00000101577,-0.0799243675945342,7.73416468801898,0.603172165468926,0.987830370220361,CMS PostHem Vs. Control
ENSG00000171863,0.182572654914714,6.2477433864972,0.60357372281332,0.987830370220361,CMS PostHem Vs. Control
ENSG00000101265,0.104430739039848,9.25206466142095,0.603990587409247,0.987830370220361,CMS PostHem Vs. Control
ENSG00000101109,0.0611516867923005,8.64761941891641,0.604466384957565,0.987830370220361,CMS PostHem Vs. Control
ENSG00000260528,-0.189640512962739,6.42235990408168,0.604583370446021,0.987830370220361,CMS PostHem Vs. Control
ENSG00000124177,0.0842245705405947,6.16360517811479,0.604899147702289,0.987830370220361,CMS PostHem Vs. Control
ENSG00000245532,-0.225987835349226,10.5669691782034,0.604951034459351,0.987830370220361,CMS PostHem Vs. Control
ENSG00000132465,-0.323900963018941,6.46018244960438,0.605908518984098,0.987830370220361,CMS PostHem Vs. Control
ENSG00000204628,0.102638867145198,8.52013755619623,0.605941138440224,0.987830370220361,CMS PostHem Vs. Control
ENSG00000103196,0.147716053744625,5.93614546283962,0.606590154301431,0.987830370220361,CMS PostHem Vs. Control
ENSG00000104852,-0.0800833476654781,6.51886665113217,0.607112804156674,0.987830370220361,CMS PostHem Vs. Control
ENSG00000101439,0.105621320050737,6.64600549210613,0.607229545431287,0.987830370220361,CMS PostHem Vs. Control
ENSG00000109971,0.112178381232785,8.99601274233586,0.607981337480563,0.987830370220361,CMS PostHem Vs. Control
ENSG00000135968,0.0736942164626081,6.43061599154652,0.608459214047994,0.987830370220361,CMS PostHem Vs. Control
ENSG00000186350,-0.0843256568566142,7.55717252793882,0.608481547987628,0.987830370220361,CMS PostHem Vs. Control
ENSG00000105483,0.0540718260577444,7.64843538463711,0.60886109980045,0.987830370220361,CMS PostHem Vs. Control
ENSG00000072864,-0.087166732931263,6.31528742379033,0.609224128232575,0.987830370220361,CMS PostHem Vs. Control
ENSG00000089157,-0.138559565532287,8.04246222992165,0.610331054529388,0.987830370220361,CMS PostHem Vs. Control
ENSG00000198624,0.0529086378476369,6.6198590400542,0.610901771528289,0.987830370220361,CMS PostHem Vs. Control
ENSG00000123066,-0.0748996219953187,8.20494106405505,0.611572250400182,0.987830370220361,CMS PostHem Vs. Control
ENSG00000196233,0.0505979285350633,7.18738193003416,0.611766754087521,0.987830370220361,CMS PostHem Vs. Control
ENSG00000140995,0.0836278852898296,6.47114824634662,0.612537673490202,0.987830370220361,CMS PostHem Vs. Control
ENSG00000204389,0.0948535485365378,7.60292800246102,0.612789353658988,0.987830370220361,CMS PostHem Vs. Control
ENSG00000213079,0.0478389791389345,6.45022872770833,0.613645823241735,0.987830370220361,CMS PostHem Vs. Control
ENSG00000129657,-0.127197346928635,8.45005368505725,0.614172738172853,0.987830370220361,CMS PostHem Vs. Control
ENSG00000013441,0.0666023118087316,7.15952184810903,0.614349496956967,0.987830370220361,CMS PostHem Vs. Control
ENSG00000136869,0.130674017422787,8.51899777560817,0.61442111516414,0.987830370220361,CMS PostHem Vs. Control
ENSG00000069424,0.0678972667631235,6.61555589559957,0.614924176962384,0.987830370220361,CMS PostHem Vs. Control
ENSG00000160551,0.0509944981948883,7.4410199781395,0.614937206779913,0.987830370220361,CMS PostHem Vs. Control
